nov 12 12:39:40 ,  15.20,  -127.00,  11.24,  3.69,  35.00
nov 12 12:44:43 ,  15.10,  -127.00,  10.26,  2.27,  36.00
nov 12 12:49:45 ,  14.20,  -127.00,  10.26,  3.29,  39.00
nov 12 12:54:48 ,  13.20,  -127.00,  8.80,  -1.22,  41.0
nov 12 12:59:50 ,  12.30,  -127.00,  9.78,  1.85,  44.00
nov 12 13:04:52 ,  11.40,  -127.00,  11.73,  4.48,  47.00
nov 12 13:09:55 ,  11.40,  -127.00,  11.24,  6.20,  47.00
nov 12 13:14:57 ,  11.50,  -127.00,  11.73,  5.26,  47.00
nov 12 13:20:00 ,  11.80,  -127.00,  11.73,  6.38,  47.00
nov 12 13:25:02 ,  12.10,  -127.00,  11.73,  3.29,  46.00
nov 12 13:30:04 ,  12.60,  -127.00,  10.75,  1.85,  45.00
nov 12 13:35:07 ,  12.60,  -127.00,  10.26,  2.68,  44.00
nov 12 13:40:09 ,  12.30,  -127.00,  14.17,  9.73,  45.00
nov 12 13:45:12 ,  12.80,  -127.00,  13.69,  6.94,  43.00
nov 12 13:50:14 ,  13.30,  -127.00,  13.69,  7.12,  41.00
nov 12 13:55:16 ,  13.80,  -127.00,  11.24,  5.06,  40.00
nov 12 14:00:19 ,  13.30,  -127.00,  10.75,  2.27,  41.00
nov 12 14:05:21 ,  13.20,  -127.00,  11.24,  6.01,  41.00
nov 12 14:10:23 ,  13.30,  -127.00,  10.75,  3.09,  40.00
nov 12 14:15:26 ,  12.50,  -127.00,  10.75,  3.09,  41.00
nov 12 14:20:28 ,  11.70,  -127.00,  11.24,  3.29,  43.00
nov 12 14:25:31 ,  11.70,  -127.00,  14.66,  8.36,  43.00
nov 12 14:30:33 ,  11.90,  -127.00,  12.71,  5.45,  41.00
nov 12 14:35:35 ,  12.30,  -127.00,  10.26,  2.06,  40.00
nov 12 14:40:38 ,  12.30,  -127.00,  10.26,  1.42,  40.00
nov 12 14:45:40 ,  12.10,  -127.00,  9.29,  1.42,  40.00
nov 12 14:50:43 ,  11.80,  -127.00,  8.80,  0.13,  41.00
nov 12 14:55:45 ,  11.20,  -127.00,  8.80,  0.13,  44.00
nov 12 15:00:47 ,  10.30,  -127.00,  10.75,  3.29,  47.00
nov 12 15:05:50 ,  10.30,  -127.00,  10.26,  -0.32,  47.00
nov 12 15:10:52 ,  10.50,  -127.00,  9.29,  0.78,  47.00
nov 12 15:15:55 ,  10.70,  -127.00,  8.80,  -0.99,  47.00
nov 12 15:20:57 ,  10.60,  -127.00,  8.31,  -0.76,  47.00
nov 12 15:25:59 ,  10.60,  -127.00,  7.82,  -1.22,  47.00
nov 12 15:31:02 ,  10.50,  -127.00,  8.31,  0.35,  47.00
nov 12 15:36:04 ,  9.70,  -127.00,  8.31,  1.00,  49.00
nov 12 15:41:06 ,  9.30,  -127.00,  8.31,  -1.22,  51.00
nov 12 15:46:09 ,  9.20,  -127.00,  8.31,  -1.45,  51.00
nov 12 15:51:11 ,  9.10,  -127.00,  8.31,  -1.68,  52.00
nov 12 15:56:14 ,  9.00,  -127.00,  8.31,  -2.38,  52.00
nov 12 16:01:16 ,  9.00,  -127.00,  8.31,  -1.45,  52.00
nov 12 16:06:18 ,  8.90,  -127.00,  7.82,  -1.45,  53.00
nov 12 16:11:21 ,  8.80,  -127.00,  6.84,  -4.30,  54.00
nov 12 16:16:23 ,  8.70,  -127.00,  6.84,  -4.30,  55.00
nov 12 16:21:25 ,  8.50,  -127.00,  6.35,  -5.05,  56.00
nov 12 16:26:28 ,  8.10,  -127.00,  6.35,  -5.30,  58.00
nov 12 16:31:30 ,  7.80,  -127.00,  5.87,  -5.55,  59.00
nov 12 16:36:33 ,  7.50,  -127.00,  6.35,  -5.55,  60.00
nov 12 16:41:35 ,  7.30,  -127.00,  5.87,  -5.55,  61.00
nov 12 16:46:37 ,  7.10,  -127.00,  5.87,  -6.07,  62.00
nov 12 16:51:40 ,  7.00,  -127.00,  5.38,  -6.07,  63.00
nov 12 16:56:42 ,  6.90,  -127.00,  5.87,  -6.07,  64.00
nov 12 17:01:45 ,  6.80,  -127.00,  5.38,  -6.59,  65.00
nov 12 17:06:47 ,  6.60,  -127.00,  5.38,  -7.11,  65.00
nov 12 17:11:49 ,  6.50,  -127.00,  4.89,  -7.91,  65.00
nov 12 17:16:52 ,  6.30,  -127.00,  4.89,  -8.45,  66.00
nov 12 17:21:54 ,  6.20,  -127.00,  4.40,  -8.73,  67.00
nov 12 17:26:56 ,  6.00,  -127.00,  4.40,  -9.00,  68.00
nov 12 17:31:59 ,  5.80,  -127.00,  4.89,  -6.07,  69.00
